id,smile,gap,Lumo(ev),Wavelength(nm)
be8f3ad0cc943a6bb862861723828ebe,C1C[C@@H]2[C@H]1[C@H](C2)O,8.4517366,1.64735394,174.83
b258dd5f0e083a8087d57e3707d961be,C1C[C@@H]([C@H](C1)CO)CCO,8.2748651,1.50857784,177.23
d96ad12147c33225b72c9ad1cdab9301,C1C[C@@H]2C=CC=C[C@@H]2C1,5.22532833,-0.40462757,250.83
2dc191949e4235979cd15ff54646c650,C1C[C@@H](C2CCC2[C@@H]1O)O,8.27622565,1.47429198,176.67
8075bc57723531c5ba61d0d97b1b395c,C1C2(C=CC=C1C2O)O,1.29823681,-2.88518233,2589.22
d9e90cefa07d3df0b538e012ad4446d8,C1C[C@@H]2C=C[C@@H](O2)C[C@@H]1O,6.87567548,0.84871109,200.38
c53d6d2dd8d6327e9bbc08a0e01ef79d,C1C[C@@H]2CCOC2O[C@@H]1C,8.41853918,1.7496672999999998,165.37
cff9537cc0903566aa8738eef1b9b697,C1CC[C@]2([C@@H](C1)O2)CO,8.26588547,1.37061807,173.57
51bd12b1d723338cb52927792e294a64,C1C[C@@H]2[C@H](C=CC2=C1)O,5.41988698,-0.22367442,233.7
db772c18adb0371aac051529ab23052f,C1C[C@@H]([C@@H]([C@H]1CCCO)O)O,7.68112108,0.87265677,192.59
ae18c3da63d2373d958e131f6496a930,C1C[C@@H](C1)CCC2CCC2,9.33310089,2.13198185,147.55
1780ebc7177c31cab2d6373e200dd415,C1CC[C@]2([C@H](C1)O2)CO,7.1619352,1.28599186,195.04
ae7a6284b51f3ab4b916778b292cc979,C1C[C@@H](OC1)COC=O,6.04029778,-0.70585334,251.02
8c7faa4bcf203dde8b537c42e3219248,C1C[C@@H]2CC1C[C@@H]2C(=O)O,6.74370213,-0.38177033,253.64
cfa03b8567b23544a34865f1eb230b53,C1C[C@@H]2C[CH]=CC2C(=O)C1,5.88383453,-0.41932151,300.85
13b32f8d109634e8b7efed8aca511b7b,C1C[C@@H]2CCC(=O)[C@@H]2C=C1,5.62260893,-0.63374419,313.42
d60d9ed78de13834b27af59adaefa59b,C1C[C@@H]2[C@@H]3CC[C@@H](C3)[C@H]2C1,9.57745567,2.0979681,143.85
872226dda0af3865866a2bf4151c93a3,C1C2C(O1)O2,7.76139353,0.57551265,181.67
ad849d35e70a352bacdcce1391115b2a,C1C[C@@H](OC([C@H]1O)O)O,7.57907983,0.91483382,185.83
4d98e417ef92398895650ef636e9b0a7,C1C[C@@H]2CC1(CC=C2)C=O,5.77526264,-0.78830267,307.12
ed65e77b2e203f258ed672f73e3d7170,C1CC=C[C@H]([C@@H](C1)O)O,6.63458602,0.12598693,210.41
f5be09463a4c30dba134368365ebd6af,C1C[C@@H]2CC=C([C@@H]2C1)C=O,5.16083826,-1.57905433,359.88
5f84974ef1ee37ff87d95f9e94b7de6d,C1C[C@@H](C[C@@H]1CCCO)O,8.39840304,1.50313564,174.57
8b71909b6ae83d4db76e74e8e51ce6b2,C1C[C@@H]([C@H]1O)CCO,8.37091993,1.57959855,175.03
707cfc3ecd61352d8ce6a7f0afb63d0a,C1C[C@@H](OC2[C@H]1C2)O,8.78507135,1.81878324,159.86
5e22782bbafb33958a8230c4b4f6accb,C1C[C@@H]2[C@@H](C2=O)OC1,4.34341982,-1.49034647,457.26
f6aa19bd30823fe2b9785910ba183ef9,C1CC(C[C@@H]2[C@H]1O2)[C@H]3CO3,9.04929016,2.068036,158.42
4387bc02015a3bcfb3f0b3acfc002ee5,C1C[C@@H]2C=CC[C@@H](C2)[C@@H]1O,7.11050641,1.10313394,187.96
1065edb24ab93413887a27af91c3e091,C1C[C@@H](O[C@@H](C1)O)C=O,5.493900900000001,-1.30640011,328.35
e3e4c511ddf032979f2e7d74c67f5fd2,C1C[C@@H]2[C@@H]1COC2=O,6.43349673,-0.28707605,265.25
c631b3cd2ebd385c9ac834a854a820e7,C1C[C@@H](O[C@H]2[C@H](C1)O2)O,7.69282181,1.29116195,183.98
0c545f093f4c3e33be79e3fd879e4b0d,C1C[C@@H]2[C@H]1C(=O)CCC2,5.71431,-0.56762146,316.33
dc5f5c07310d3e32908e2200e892145a,C1C[C@@H]([C@H]2C[C@H]1CC=C2)O,5.81825602,0.42476371,246.7
345d3a9b10193409b955b518a02cacce,C1C[C@@H](O[C@@H]2C[C@H]1CO)C=C2,5.64138452,0.37796079,247.53
5cfba2e1e5c93a3c816c72adfa4b1969,C1C[C@@H]2[C@H]1[C@@H]([C@H]2CO)CO,7.76574729,1.20381464,182.31
4de7eaa6065f336a967bf8c18f95aefe,C1C2C1OO2,6.62778327,0.3346953,242.2
5e2f393255433144984c9fe1626bd0f8,C1C[C@@H]2[C@@H](O2)O[C@H]1C=O,5.78043273,-1.34939349,317.69
19f2b644694f357aa8d56b69743c0d59,C1C[C@@H]([C@@H]1C(CO)O)C=O,5.85771197,-1.05170515,308.89
6c95fd3a11e238db9df61b6fbeb84967,C1C[C@@H]([C@H]1CO)CO,8.46234889,1.55538076,174.42
008092b0bb303cc08ae34ade9a47b416,C1C[C@@H]2[C@@H]1OOC2=C=C,1.53524462,-2.46694926,26658.35
6f1a140703be3ce7bfcbad8a51880d5b,C1C[C@@H]([C@@H]2[C@H](O2)CO)C1O,8.00438776,1.3741555,177.12
7c73cd5f7c7b3f1cabe4d796f9ab6309,C1C2C1OC2=O,6.55349724,-1.21388271,253.96
5102c65ca4083cabab21d3b9fecd7cef,C1C[C@@H](O[C@@H]([C@H](O1)O)O)O,8.05826554,1.05007249,176.28
919457b8f0e9305ebc24537e688413d6,C1C[C@@H](O[C@H]([C@H]1O)O)O,7.68003264,0.9877593000000001,186.14
9ca69c86d012339eb48cb93e603f5ecf,C1C[C@@H]2C[C@H]3CC[C@]2(C1)C3,9.45691094,1.89306927,146.24
74cfca5e46eb3169865147b32777acd9,C1C[C@@H]2[C@H]1C[C@H]3[C@@H]2O3,8.87024178,1.84191259,155.95
3abc6f36565c35dca3a3d78c047fc1e4,C1C2C=C(O1)O2,2.90014838,-2.62749416,531.1
f6e42d4c6d5632268255e72df123afc3,C1C[C@@H](O[C@H]1CO)C(=O)O,6.46370094,-0.6938805,258.77
110f4b8f18d93be281962ddaf8d6c73f,C1C2C1OC2,8.17663339,1.78640215,174.33
85eeaa1e9ece3bf9a58d93a14e805b54,C1C[C@@H](O[C@H](O1)CO)O,8.12846992,1.47238721,176.51
b64261911e8c367ca5889ba9ff68926b,C1C[C@@H]2C[C@H]1[C@H]3[C@@H]2C=CC3,7.27567718,0.93007198,173.47
c840ac771a393e22a2b42801b5cf87f7,C1C[C@@H]([C@@H](OC1)CC=O)O,5.77172521,-0.96381362,321.72
1e067572c1a335ea891f8edec6ea3c4a,C1CC2C1C3CCC2C3,9.16303214,1.82721865,151.9
ea1b80028bc533738e8e7d564f3c927e,C1C[C@@H](CO[C@@H]1CO)OCCO,7.83295846,1.58068699,178.01
43414ebd35ee395aab81af84cb4ec960,C1CC2CC1C(C2O)CO,8.46833531,1.74857886,172.33
102ad905d3a139029a3488e3ccd7df16,C1C[C@H]2C=C[C@@H]1C2=O,6.29444852,-0.30911696,278.51
efd7ad8a39cd3d009b25efb561c8eb93,C1C[C@@H]2[C@@H]([C@@H]2O)OC1,8.16738165,1.6625921000000001,177.73
0021efca8da231d499626498c8bdd8cd,C1C[C@@H](O[C@H]2[C@@H](C1)O2)O,8.092551400000001,1.39238687,179.11
6cdd773389ea32d9b515019cdf44be02,C1CC(OOC1)C2CCCO2,8.65881231,1.97851181,163.69
8ee57aa668363d419b68f9a3e09c760f,C1C2C(OO2)OC1=O,5.834038400000001,-1.12163742,266.66
0aaa609782fd39a09d466514763f7a59,C1C(OO1)F,7.57309341,0.86694246,212.35
ad1d392e670c38508cd368f3063c22ff,C1C[C@@H](O[C@H]2[C@H]1CC2)O,8.15187138,1.77361298,174.01
700b71da04653e6cb425c7f644bdc463,C1C[C@@H]([C@@H]2CC=C[C@H]1O2)O,7.10397577,0.6476218,203.35
14c47c18d330358e903984072260f2f7,C1C[C@H]2CO[C@@H]1O2,8.92466378,2.03375014,157.23
76945ba174523c64acb2005d1e0026a7,C1C[C@@H]2C=C[C@H]1C[C@@H]2CO,7.09608458,0.80245239,183.93
672662fd4e673a77a83d7dd40f1383fa,C1C[C@@H](OC[C@@H](C1)O)O,8.09581672,1.27728434,179.11
eb55a2877f48304aa7a177996c035653,C1C[C@@H](O[C@H](C1)CO)O,8.52683896,1.5102105,170.92
8342941b2a2936458f5f786ac85ec182,C1CC(C2CCC=C2C1)O,6.82016504,0.80653404,188.55
e02c04da09233c67bd6a176a1b556ddc,C1C[C@@H]2[C@H]1CC(=O)C2,5.77607897,-0.66993482,312.13
8b22d27f5c8932ca8f4cda3ba6c74e8a,C1C2C=COC2O1,6.62234107,0.46122645,199.64
ec9bb84dab083916988845570e23127a,C1C[C@@H]2C[C@H]1[C@@H](C23CC3)O,8.2911917,1.60109524,174.52
a69a2d483c0a3599bb6f80fe58b5148f,C1C(OO1)(F)F,7.57064442,0.19700764,212.85
67650d64010739ebb8d3741dda3f8bf7,C1C[C@@H]([C@H]([C@H]1CO)O)O,7.94316301,1.25333866,182.8
5642bad52f2a34969074ddd4e22c0c3e,C1C[C@H]2C=C[C@@H]1OO2,5.52192823,-0.07564658,284.93
65ce6da407cd3af5b5127c8b47c6d3a3,C1C(O[CH][O+]1)O,3.11702005,-10.78807306,524.89
54e565d62ddf32e38c2d75ed27760e21,C1CC2[C@@H]([C@@H]3CC1C2C3)O,8.49309732,1.5210948999999998,173.43
df93f17304b539eeb052da6c7a3063b8,C1C[C@@H]([C@@H]2COC[C@H]1C=C2)O,6.6177152,0.44462774,211.14
fd0e67d845aa3c1e9adb1dc1247e6efb,C1C[C@H]2CCOC2=C1,6.41336059,0.96435784,198.59
071bd7d3d8e032b197ebd0692461a616,C1C[C@@H]2CC[C@H](C2)[C@@H](C1)O,7.26316012,1.36844119,196.31
41dcbbfb46b8382099fee2505cde8f1f,C1C[C@@H]2C[C@@H]([C@H]1C[C@H]2C=O)O,5.79131713,-0.9959226000000001,315.67
214e0b4aec453318bd4d928728762cfe,C1C(OOC1)O,8.08629287,1.4068087,182.53
bd1b2fb7f85f36939e586033d9673c89,C1C[C@@H]2[C@@H]1C(=O)C=CC2=O,4.02069736,-2.86477408,454.71
046de0dab9c335f2afa74f50a53e91f7,C1C(OC1O)O,8.77990126,1.56408828,167.53
ec1766a86fda36058b4e1c2f4044b7b3,C1C[C@@H](O[C@@H]1[C@H](CO)O)O,7.88465936,1.35048193,181.25
326644d02c9d31778b3d7fdb2ad0f839,C1C[C@@H]([C@@H]2[C@H]1[C@@H](CC2)O)O,8.05908187,1.27293058,178.28
1d79d8b6b0253d5889b9de184e86f42b,C1C2(CC2C(C1O)O)CO,7.86969331,1.31020965,179.87
0b0dd09850e13fcabd6626b0e0b45445,C1CC=C[C@@H]2[C@H](C1)OCCO2,6.73227351,0.42503582,203.52
9bd4cfe3c7173eac968f4da33c36350c,C1C[C@H]2CO[C@@H](C1)O2,8.59296169,1.81334104,162.97
9f8232e8337935f8ba8464613c34496a,C1CC[C@@H]2[C@@H](C1)CCC2=O,5.76927622,-0.57333577,312.69
694f58c9a2733eebb3852af03b35978d,C1C[C@H]2COC3[C@H]2C31,8.35894709,1.95946411,167.57
b3cadd34c4b33c2f90ca2d5f90715610,C1C2C(C(C1=O)O2)F,5.64655461,-1.1129299,316.49
ef4fb472106c38d9bc3d1aa26d059ee9,C1C2C(CO1)OCO2,8.63078498,1.81878324,160.39
15108c9d803038ac907183b78c3acf49,C1C(OC1(O)O)O,8.84411922,1.25388288,166.15
b5238d27eefb360faf792ceeaac6aada,C1C(C(=O)O1)O,6.24274762,-1.61497285,270.99
0337f0c9df473611968b4c2eb6f93962,C1CC[C@@H]2C=CCC[C@H]2C1,7.129282000000001,0.79782652,172.92
ecaa3036277139db942bfd7a1d39bc01,C1C[C@@H]2[C@H]1OCCOCCCCC2,8.11295965,1.68136769,174.26
e9af491b6cce3fb6973c5103732fcbe0,C1C[C@H]2C[C@@H]1C[C@H]2F,9.76548368,1.86912359,140.89
12bce4c257593a3b8d7f6558a859da70,C1C2COC1OC2,8.819085099999999,2.04463454,158.3
748e6ed841573974b309e7a79de5d978,C1C(OC(=O)O1)(O)O,7.82452305,-0.49904974,212.29
31b41932f8b435a09e4de4a631d5fc63,C1C[C@H]2CO[C@@H]2OC1,8.408199,1.88245698,168.8
a41b82c5b21939c890e88665794450d0,C1C[C@@H]2C[C@H]2CC[C@@H]3[C@H]1C3,8.53581859,2.06721967,165.2
dc6c77f6eb1f34589bcf46b63f41be59,C1C[C@@H]2C=C[C@H]3[C@@H]2[C@H]1C[C@H]3O,6.91812464,0.7183704000000001,187.14
655cce88032c37b191124bd82063ec65,C1C[C@H]2CO[C@H](O2)OC1,9.27405302,1.97334172,149.17
0fd69189842538d49ab2267854dc00d6,C1C[C@@H]2C=CC[C@H]([C@@H]2C1)CO,7.22778582,0.84680632,177.74
ef9709d57a153398bac06d367b258f2e,C1C[C@H]2C=C=C[C@@H](C1)O2,0.73877865,-3.14259839,-1571.24
7f7ead2ca0b83e2999c40742980d9847,C1C[C@@H]2[C@H]1O[C@H](O2)CCO,8.20221173,1.50531252,174.74
4b2b0f0c3e8133c69314cf0749a6ca13,C1C[C@@H](O[C@H]([C@H](O1)CO)O)O,7.76357041,1.0802767,182.04
461e443d48a333ba97d0245a0d2abec2,C1C2C[C](=O)C1C=C2,5.53090786,-0.653064,313.96
1ad7d9cbf63b31ccaf76b68b30f20115,C1C[C@@H]2[C@@H](COC2=O)OC1,6.60927979,-0.46285911,252.89
2be5e49a127631d6a1f5b28257e7d9ba,C1C[C@H]2CC([C@@H]2C1)O,8.20085118,1.54640113,178.18
61e3108d80f83116955cac6565a71538,C1C[C@H]2C=CC(=O)[C@H]2C1,4.98886474,-1.36816908,364.31
35cc2fc02bd1376bb54c910d74716a48,C1C2C1=CC=CC=C2,5.07648416,-0.71483297,282.57
5a443dbca3da335cb49a7fb8a40d5900,C1C2C13COC3OC2,4.40682145,-0.94286115,354.96
6ba3ffd97d703ab09ffa4294c15503a3,C1C2C(O2)C(O1)CO,8.24466089,1.38041403,175.8
ddb38042ef923e378ab8fd623140e4b0,C1C2C3C2C3C(O1)O,7.26152746,0.96735105,185.73
cce824a9c79937f4b40fdaab7def1344,C1C[C@@H]2[C@@H](CCC2=O)OC1,5.67730304,-0.80898303,314.61
31d3667f9e4d32598862ab041b48a6e6,C1C2COC1=C2C=O,2.2639552000000003,-3.40981041,809.45
a5346c08681d3906a373ccaa57a268fa,C1C[C@@H](O[C@H](OC1)CO)CO,7.52220884,1.05360992,181.64
5735b6dceba93a61afc0c03f476e4367,C1C[C@@H]2[C@H](CCC2=O)C=C1,5.6734935,-0.61061484,313.19
558f982e314638d3b6586903d4bfed34,C1C2C(C2CO)CO1,7.80112159,1.26041352,174.71
6429714128293c98bddd88475d31b418,C1C[C@@H]([C@@H]2CC[C@H]1CO2)O,7.78561132,1.30041369,179.32
ed59404192d93a4fb473e5ab937fce29,C1CC[C@@H]2[C@H](C1)CCOC2=O,6.63975611,-0.36489951,256.97
625fae6769363e81b61670cf0982c4bb,C1C[C@@H]2[C@@H](O2)C[C@@H]1CO,8.34643003,1.469394,171.85
f543eccbc71539808610a1b90a8078f2,C1C[C@@H]2[C@H]1[C@H]3[C@@H]2C=C[C@H]3O,7.04928166,0.46612443,200.44
9dc7488295263b1aac90f1e2fecb7f1c,C1C(C(=O)CO1)O,5.44165578,-1.55402021,334.51
f2539ab380513ab58c7d10bfed7ac4d0,C1C[C@H]2C=CC(=O)[C@@H]2C1,4.75865968,-1.62912257,386.49
8516eac907f43262978fa532ef74c0ff,C1C[C@H]2COCO[C@@H]2O1,8.30289243,1.66912274,168.7
83c38364e33f3fbfb6175714eb31951f,C1C[C@@H](O[C@H]2OCC[C@@H]1O2)O,8.31432105,1.34014175,170.16
2e9db02eec393d288a82362e286bfbe8,C1C[C@@H](O[C@H]2C1[C@@H]2CCO)O,7.98479584,1.39347531,177.42
1481dba4321e3ffc9dc426e657ddb7be,C1C(COO1)C(=O)[O-],5.85689564,5.74043256,285.25
18be3597de163a88928cd1bdb719a350,C1C(OO1)COCO,6.8381243000000005,0.94558225,222.55
38618f99244d3888b1f50e26d0612dc1,C1C2C1=CC3C2=CC=C3,3.73634241,-0.95156867,443.21
bd2c2073f21c3071aa04ecd743ba1a12,C1C[C@H]2C=C=C[C@]2(C1)O,1.63238789,-2.5904872,5785.61
12b485d1fc313ec7b66661c2a0272f5a,C1C2CC1C(C2)O,8.79323465,1.79946343,168.7
c111abe7af5e351386ff23528821f10a,C1C(C#COC1=O)O,4.82260553,-2.6340248,364.53
b24540fb13f63933af3eda2079e97437,C1C[C@H]2COC[C@H]2C1,8.07105471,1.64980293,172.56
8b24a7cdfad1339db244a6dd1ab7a44c,C1C[C@H]2C=C=C2C[C@@H]1C,2.05361417,-1.96245732,1738.66
b492107a7b8e3eb4a3017bf22489ac45,C1C[C@H]2C=CC=C[C@H]2C1,5.29199528,-0.28353862,245.6
09105512e6d934158f6df3289df17a23,C1C2C3C4C3C4C2C1=O,5.50696218,-0.65714565,322.28
e1d36ed289fa36ecbfc2d37eb3a613b6,C1C2C(CC2=O)C3C1O3,5.58669041,-1.04082075,320.27
9db36c6832203a4c99fa49c9680dc341,C1COC=[O+]1,6.17091058,-8.52003621,223.53
770cd3f97f7439b1954a5b080e85cdba,C1C[C@H]2C=C[C@@H]([C@@H]2C1)O,6.77934854,0.20190562,206.73
b569be2da8003a2ba34539e3e571679a,C1C(OC1CO)CO,7.68901227,1.08082092,185.31
cbe71ae6194b3502b5d6c19a414cfa41,C1C2C=CC2C(C1=O)O,5.35376425,-1.29469938,340.17
c4779ecb87973402bfb62923e2adf3ba,C1C2[C@@H](O2)[C@@H]3[C@H]1O3,8.75840457,1.54068682,168.67
78dde2d44b0033cfa68eb982a1470930,C1C[C@@H]2[C@H]1[C@H]3CC[C@@H]2OC3O,8.4789476,1.768715,164.42
68f1a6990e8f349e95793d9bbd7a906d,C1C[C@H]2C=C[C@@H]([C@H]2C1)O,7.10098256,0.49932185,200.11
d57ae0b4af40330297b296cca92b71cb,C1C2COC=CC2OC1=O,5.75376595,-0.71347242,257.14
d107e7e6031233f2b4b58150f72af229,C1C(C#C[C@H]1C=O)O,4.42695759,-2.49279971,350.93
c6d7202108d93d09b325975c375cee30,C1C[C@H]2COC(=O)[C@H]2OC1,6.46234039,-0.76218011,266.28
f231109ea33d38d48bb6636658e05678,C1C2C(OO1)CC23CO3,7.24166343,0.97061637,198.87
2873f2dbcc5d3af79a99216026952c60,C1C(C(=CC1=O)O)O,5.23049842,-1.21660381,338.51
06147a815fad38aabf079f4c5c63177b,C1CC(CCC1OC=O)OCCO,6.04519576,-0.61986658,259.22
a97ed4804d0e32c0937efb1c3297ed55,C1C[C@H]2C=C=CC[C@H]2C1,3.13116977,-1.59293194,548.63
2bf8fe8b946e3ee3bb3d4507caa98529,C1C[C@@H](OC[C@@H]2C[C@@H]2C1)O,8.23758603,1.36653642,174.73
1d5a56e1b15838e0a7c5d5984cfe8e34,C1CC2C(O2)C#C1,5.72274541,-0.9387795,278.53
d6b808e9b4763add9a34e305b57d3667,C1C2C(C=CC(=O)C2O1),4.58559772,-1.83565406,402.05
98790b0968653d6dbac7dff19c649dd6,C1C[C@H]2C=C[C@H]2C(C1)O,6.70615095,0.48571635,190.01
ae86372642f432afaa11a07a133a0eb6,C1CC[C@@H]2CCC[C@H]2[C@@H]1C,9.59568704,1.99810373,142.97
84b1b1cbcc6f3bc18b4042884374b633,C1C[C@@H]2[C@@H]1[C@@H]3CC[C@H]2[C@@H]3O,8.37581791,1.49905399,174.9
7b292c2e42b037e3b60e7862b17ca5fb,C1C[C@H]2CC(=O)C[C@@H]2C=C1,5.72192908,-0.64925446,314.73
5e390b5f34aa3a6daf826d3d6074f38a,C1C2C[C](=C1)CC=C2,4.57172011,-0.91864336,292.26
392c3b1a8ef43c83b809d4a7e89d2935,C1C(OCO1)COC=O,6.36029914,-0.73088746,247.89
ef47caa2eaea3ab2b3db1e206bd88da3,C1C(OC(O1)(CO)O)O,7.92710852,0.79537753,173.02
cc175761ce8a3620b19c75c321e48fb8,C1C[C@H]2C=C[C@@H]1[C@H](O2)CO,6.72438232,0.35700832,218.23
e77ec93e576e3769a30fc7e1965d4cb7,C1C(OOC1(O)O)CO,6.87322649,0.12870803,210.04
47da40b402683c299aeb3e82bf85e149,C1C[C@H]2COC([C@@H]2C1)O,8.23704181,1.60789799,176.5
93421bc8f5f234debab6eefd59356f61,C1C[C@@H]2[C@H]1[C@H](C2)CCCCO,8.58833582,1.70259227,172.52
b297123a49e132029fed9315071e055b,C1COC1,8.58996848,2.0326617,167.37
cf6f14f7eb163073b9336bbc83e632b4,C1C2COCOC2(OO1)O,7.61227725,0.86993567,194.41
cc4b2dd4f291390f9aabce9b9aacafd5,C1C[C@H]2COC=CC=C2C1,5.01607574,-0.25034120000000004,260.29
847ed4221a0f3f50b08daea5a24fb16a,C1C[C@H]2CO[C@H]([C@@H]2C1)O,8.76575154,1.95565457,161.3
1f554c12dd2834d9a950e10c5eaad264,C1C[C@@H]([C@@H]2C[C@@H]1CC=C2)CO,6.11240693,0.40843711,242.49
0f442f898ff635578d852db32b9c52bc,C1C[C@H]2COC[C@@H]2C=C1,6.88275034,0.42748481,201.22
6c96d894e5ae34d5b0c39249a049d36d,C1C2[C@@H]1C(=O)OC2=O,5.97961725,-1.95837567,283.43
ddac5ec474ea38ce8960372c33a32f5c,C1C(C(C(O1)O)O)O,7.91431935,1.0312969,178.81
ed2095a37c8a3111a7fd108cba4e6faa,C1C2[C@@H](O2)C3C1C3,9.37037996,2.3020506000000003,150.38
dd01301c1e133f03a98d22885b7f8d50,C1C[C@@H](O[C@H]2C[C@H]1COC2=O)O,6.82206981,-0.29360669,246.7
2271077d516238e2be517e492cbfafcc,C1C2C(C=C(C1O2)CO)O,5.83866427,-0.29986522,249.99
7f1547856cb2348783adc9a3e2b0bac1,C1C(OCCC1O)O,8.18887834,1.333339,175.95
a35893ba225936219466832b414f1320,C1C2[C@@H]1[C@@]3(O2)C=C3,5.32165527,-0.90694263,287.03
ba1889863c4c31b5b50a8314d32c3a92,C1C(COOC1(O)O)O,8.44493385,1.13442659,171.86
7c610a9781763b9aa863648c80040c58,C1CC2(CO2)OC1=O,6.7646546,-0.73034324,253.12
6ab34ea2a63b3fbfa454db4c0c52bc72,C1COC=C=C1,1.49905399,-2.44980633,3079.99
f7f7e6a9c7833f8d8fe7f13fb144851b,C1C[C@H]2C=C=C[C@@H]1C2C=O,1.51374793,-3.00735972,5388.71
f749c86bcc783c01b82bbc282bf60314,C1CC2COCCC2CC1CO,8.0871092,1.50422408,174.16
1013a4ccd1063d349bcc8f6ae92d3eb8,C1C(CCOO1)C(=O)O,6.50669432,-0.82939128,247.07
803e3e5f6b793976a1eb95350d31381c,C1C2CC2C(=O)C3C1C3,5.71322156,-0.19483076,305.2
472017c237853bd2a298b26045fbb659,C1C(OC(C1O)O)CO,8.25500107,1.48463216,168.1
350cd8f6372237c685ab13da511f5386,C1C[C@@H]2C[C@@H]3CCC[C@H]3[C@@H]2C1,9.48901992,1.91456596,145.69
a6657f608f7332daaba5e785b72ba758,C1COC=[O+]C1,6.37308831,-8.06778939,243.79
94f2f77d7f4833b6ba35e1d04b5c20d2,C1C[C@@H](O[C@H]2C[C@H]1CCC2)O,7.99241492,1.42231897,180.22
8ae7d572888b3f8f84cca751f7130e11,C1C2C1[C](C3CC3[C]2O)O,1.50667307,-3.14259839,773.31
23a3fe4df2f03a0ca6e0094481929260,C1C2C(C1=O)CC=C2C=O,4.66314907,-2.08844425,378.05
aef0ac16aa533c9a9ad7a0b26875d9c5,C1C(C#CC(C1O)O)O,5.48600971,-1.23401885,279.84
fe4af282fe25339e9f889cdda1ee0c17,C1C[C@H]2C=C[C@@H]1C[C@@H]2C=O,5.36464865,-0.88381328,326.39
ccf6649aa7e73ba194746f604d2749d0,C1C2C(C1O)CC3C2O3,8.44765495,1.63048312,174.3
b6eac63cd30b3bad9ff6bca26b3dfeb2,C1C[C@H]2CO[C@H]3[C@@H]2[C@H]1CO3,8.62289379,1.58667341,163.03
6f2ca05f4353342ba8b30ca28aba1a9f,C1C2CC2CC3C1C3,7.57717506,1.89497404,189.57
c95def02a05e3f4aa6c489fb9aee68b6,C1C[C@H]2CO[C@H]3[C@H]2[C@H]1C3,7.57581451,1.27184214,193.01
fd6a45210ea339df964e3b2be7b33991,C1C[C@H]2COC[C@@H]2C[C@H]1O,7.75567922,1.33959753,173.23
3bdb6de6f9453d85a5ae27f513952237,C1C2C[C]2C[C]1C3CC3,1.83238874,-3.05987695,622.06
2030162dfb1a33ee9fe5a51ad2dfca56,C1C2[C@@H]([C@H]1CC2=O)O,5.9265558,-0.55755339,298.89
f8505951dc1f368a859646a9bb3b14c2,C1C[C@H]2C=C[C@H](O2)C[C@H]1O,6.92166207,0.89714667,199.6
5d338775bcdc341596d0442be9e8585d,C1COC[C@@H]1O,8.2911917,1.56898626,169.12
7a3ecd955b5e364baab7d667a85ee011,C1C(COC(=O)CO1)O,6.28084302,-0.88408539,269.12
2e2e5ff51b093c9586cbbf18eb0a1699,C1C[C@H]2CC[C@H]([C@@H]2C1)O,8.3292871,1.66150366,177.09
c2648b7358453dd1b74675639f8c5b0f,C1C[C@H]2CC3[C@@H]1C2C=C3,6.94343087,0.73333645,184.31
97ffb4b83bd438f19ab0cebf3453adf2,C1C2[C@@H](O2)C[C@@H]1O,8.489832,1.47265932,171.29
797331934ab832bd91b67b0ea8e88569,C1C(C#C[C@H](C1O)O)O,5.59349316,-1.1238143,266.54
dc9c0513ddd8322cb8d8e022b27c24ef,C1CC2=C(C1)OC=C2,6.35812226,0.70966288,200.36
e25b4cf371763272a7b8b3360cb957fe,C1C(O[CH][C]1O)C(CO)O,2.65007929,-2.639467,531.62
fef4a7f7fae732dfb4a8f28101370c25,C1C(COCC1(O)O)O,7.43322887,0.58939026,186.09
d6f0bf7dfa713defba0e3cbd3e2fdf2f,C1C(C#CCC1=O)OCO,5.50832273,-1.21252216,312.67
4105da1112f431209c01b3dc4a34b50f,C1C[C@@H](O[C@@H]2C1CCCC2)O,8.40520579,1.43157071,171.39
a4438cc422ea3e31bec3d45c0ca3ab23,C1C2COC=CC=C2C=C1,4.46342033,-0.64816602,285.98
8f9757529c07348f82516465c759cffd,C1C[C@@H]2[C@@H](C(CO)C2)O[C@@H]1O,8.41282487,1.65633357,171.09
f944cc1381ba3bfeb8615afdb8b5429d,C1C(CO1)COCC(F)F,8.242211900000001,1.45714905,166.02
60102329f3c2329fa97b7fae7b8df084,C1C[C@H]2CC=CC[C@@]2(C1)O,7.12220714,0.8462620999999999,181.88
fff95681b20f3c7fa0cdca6675e94cd2,C1C[C@H]2C[C@@H](C[C@H]2C1)O,8.53554648,1.66041522,173.19
68740706a80b3bc49116354e12391b32,C1COCC=C1O,6.78996083,0.98966407,210.42
48d8782f45183db3b97b5bca01fb2f5b,C1C(CC2OCC1O2)O,8.26479703,1.36844119,173.43
c9f990c0149d3d559a4b039413942df6,C1C(CC1O)CCO,8.15187138,1.55293177,176.44
931e0cf9a1c13516aed8c68a3967485b,C1C[C@@H]2[C@H]([C@H](CC1)CO2)O,8.10125892,1.52626499,177.48
74c5110c395f31c9ad72caef45a2904d,C1COC([C@@H]1O)O,8.09200718,1.19537923,175.36
21b1d3c259e2339cb31110ebb5e1b8fe,C1C[C@H]2CC[C@H](C2O)C=C1,6.97390719,0.61360805,182.45
